Retention volume (mL),0.5hr,1.5hr,1hr,2.5hr,5hr,PPS
21.65667,49.60932,7.143239,14.31225,1.558494,3.427538,2.460079
21.66,49.54418,7.200946,14.31536,1.56334,3.537374,2.497713
21.66333,49.47043,7.260859,14.31786,1.570184,3.650212,2.539547
21.66667,49.38458,7.322073,14.32217,1.57833,3.764751,2.582282
21.67,49.28633,7.386083,14.32798,1.590373,3.881889,2.627717
21.67333,49.17589,7.452195,14.33409,1.60482,4.001124,2.674553
21.67667,49.05394,7.518707,14.34089,1.618264,4.123064,2.722689
21.68,48.91969,7.585917,14.3463,1.631811,4.246701,2.773526
21.68333,48.77435,7.651629,14.35191,1.645854,4.374138,2.827861
21.68667,48.6172,7.717142,14.35681,1.661899,4.504875,2.883493
21.69,48.44775,7.783551,14.36312,1.681645,4.636313,2.940929
21.69333,48.26261,7.851864,14.36923,1.703691,4.768248,3.001665
21.69667,48.06356,7.922077,14.37454,1.725935,4.900388,3.062001
21.7,47.85121,7.991488,14.38054,1.75008,5.033623,3.124434
21.70333,47.62516,8.061197,14.38555,1.774628,5.16856,3.189271
21.70667,47.38662,8.129811,14.38856,1.799672,5.305198,3.256305
21.71,47.13607,8.197922,14.39116,1.826117,5.443537,3.324343
21.71333,46.87262,8.266632,14.39417,1.855361,5.582476,3.393979
21.71667,46.59508,8.335944,14.39867,1.888809,5.721013,3.46641
21.72,46.30303,8.406958,14.40218,1.924752,5.858548,3.539949
21.72333,45.99818,8.477967,14.40459,1.9629,5.996185,3.613384
21.72667,45.68114,8.54728,14.40489,2.003245,6.133525,3.687719
21.73,45.35119,8.615891,14.4036,2.04459,6.272662,3.764351
21.73333,45.01224,8.683101,14.39961,2.088536,6.412401,3.845187
21.73667,44.66269,8.750212,14.39442,2.13548,6.549535,3.927522
21.74,44.30165,8.816526,14.38812,2.185026,6.685574,4.01316
21.74333,43.9294,8.882737,14.38053,2.238769,6.821212,4.099695
21.74667,43.54595,8.947849,14.37204,2.295013,6.954348,4.186631
21.75,43.15221,9.012858,14.36134,2.352559,7.084787,4.274264
21.75333,42.74866,9.07577,14.34835,2.411505,7.214524,4.363198
21.75667,42.33721,9.135683,14.33126,2.471751,7.34396,4.454036
21.76,41.91837,9.193494,14.31177,2.535697,7.470798,4.54587
21.76333,41.49192,9.249107,14.29097,2.602742,7.595336,4.639805
21.76667,41.05517,9.302418,14.26988,2.672986,7.716074,4.73424
21.77,40.60952,9.35443,14.24779,2.745333,7.832613,4.825677
21.77333,40.15588,9.40484,14.22209,2.819976,7.946347,4.916709
21.77667,39.69473,9.451451,14.1939,2.895721,8.057487,5.007048
21.78,39.22818,9.494966,14.16161,2.974267,8.166624,5.096882
21.78333,38.75603,9.534077,14.12532,3.055612,8.27126,5.187716
21.78667,38.27919,9.569087,14.08642,3.140757,8.371199,5.279752
21.79,37.79584,9.603598,14.04523,3.229904,8.467036,5.372089
21.79333,37.3074,9.636911,14.00364,3.323147,8.557574,5.462221
21.79667,36.81335,9.66792,13.95954,3.419393,8.641811,5.550358
21.8,36.3143,9.696331,13.91185,3.518439,8.720948,5.637991
21.80333,35.81335,9.719844,13.86026,3.619785,8.796287,5.72553
21.80667,35.31231,9.739657,13.80406,3.72493,8.867323,5.813663
21.81,34.81016,9.756666,13.74457,3.833474,8.931161,5.902498
21.81333,34.30742,9.771581,13.68288,3.94602,8.990498,5.990635
21.81667,33.80297,9.783989,13.61909,4.061766,9.043837,6.078169
21.82,33.29752,9.792801,13.55299,4.179809,9.090573,6.165303
21.82333,32.79167,9.799613,13.4859,4.300457,9.131611,6.24884
21.82667,32.28772,9.801325,13.41601,4.422101,9.168847,6.329473
21.83,31.78518,9.799436,13.34222,4.546248,9.200185,6.41021
21.83333,31.28463,9.792951,13.26502,4.673591,9.228323,6.489645
21.83667,30.78668,9.782261,13.18493,4.804035,9.24966,6.569081
21.84,30.29254,9.769671,13.10383,4.935681,9.264398,6.646118
21.84333,29.79979,9.754084,13.02104,5.068529,9.273436,6.720152
21.84667,29.30854,9.735895,12.93725,5.201072,9.275973,6.789688
21.85,28.8197,9.715207,12.85076,5.334617,9.274809,6.856822
21.85333,28.33505,9.689819,12.75946,5.467465,9.270647,6.920758
21.85667,27.8562,9.659228,12.66457,5.60061,9.260585,6.983692
21.86,27.38135,9.625442,12.56638,5.736254,9.246222,7.045927
21.86333,26.91101,9.589952,12.46658,5.873199,9.227961,7.104462
21.86667,26.44436,9.552262,12.36629,6.010544,9.202498,7.1589
21.87,25.98181,9.511776,12.265,6.148992,9.170534,7.209935
21.87333,25.52377,9.468388,12.1614,6.285936,9.133872,7.25587
21.87667,25.07232,9.421,12.05481,6.42208,9.093909,7.298604
21.88,24.62737,9.370111,11.94492,6.557327,9.049747,7.339039
21.88333,24.19042,9.314221,11.83263,6.693371,9.001485,7.377074
21.88667,23.76048,9.255834,11.71943,6.829015,8.947923,7.41221
21.89,23.33773,9.195644,11.60444,6.963461,8.888861,7.446445
21.89333,22.92128,9.133555,11.48864,7.096908,8.824998,7.47738
21.89667,22.51254,9.068869,11.37125,7.228951,8.757235,7.504017
21.9,22.11249,9.002378,11.25276,7.358197,8.685572,7.52635
21.90333,21.72064,8.93179,11.13307,7.485041,8.613309,7.544885
21.90667,21.3373,8.858204,11.01178,7.611289,8.538548,7.561622
21.91,20.96435,8.783214,10.88848,7.735931,8.459185,7.576356
21.91333,20.6011,8.706027,10.76519,7.858677,8.377522,7.58889
21.91667,20.24695,8.628736,10.64129,7.978422,8.293058,7.596129
21.92,19.90061,8.550649,10.519,8.097269,8.204797,7.600663
21.92333,19.56196,8.470459,10.39641,8.212115,8.114236,7.600398
21.92667,19.23342,8.388573,10.27212,8.322258,8.021271,7.596532
21.93,18.91467,8.304683,10.14742,8.428605,7.926208,7.589767
21.93333,18.60482,8.219294,10.02123,8.531752,7.831648,7.581404
21.93667,18.30407,8.133707,9.895038,8.632895,7.734785,7.569638
21.94,18.01223,8.047219,9.770442,8.731342,7.63532,7.554473
21.94333,17.72778,7.961128,9.647449,8.825486,7.532559,7.535909
21.94667,17.45243,7.87474,9.522359,8.91503,7.429096,7.511745
21.95,17.18549,7.788752,9.397264,8.998175,7.323436,7.48358
21.95333,16.92813,7.701265,9.27207,9.075622,7.219073,7.453213
21.95667,16.68049,7.611875,9.14598,9.149765,7.11561,7.418448
21.96,16.44244,7.522686,9.019886,9.219512,7.011746,7.382085
21.96333,16.2142,7.4342,8.896993,9.284557,6.907085,7.34272
21.96667,15.99345,7.346709,8.7744,9.344602,6.800621,7.301054
21.97,15.7811,7.259523,8.653906,9.400948,6.69446,7.256989
21.97333,15.57715,7.172636,8.534816,9.450494,6.588995,7.207026
21.97667,15.38061,7.086045,8.41592,9.49404,6.485933,7.154462
21.98,15.19446,7.000057,8.298229,9.532984,6.384873,7.100899
21.98333,15.01711,6.912368,8.182736,9.567529,6.284611,7.046233
21.98667,14.84817,6.825179,8.068243,9.596773,6.187846,6.988968
21.99,14.68552,6.74069,7.956049,9.62132,6.091586,6.929603
21.99333,14.52917,6.658105,7.847457,9.640064,5.995622,6.867837
21.99667,14.37943,6.577316,7.740261,9.65371,5.900159,6.802574
22,14.23488,6.496925,7.635171,9.659454,5.807796,6.733809
22.00333,14.09663,6.417338,7.530675,9.656501,5.718135,6.664643
22.00667,13.96508,6.338148,7.426684,9.650646,5.630771,6.594378
22.01,13.83964,6.259259,7.323989,9.640891,5.545507,6.521913
22.01333,13.71979,6.182473,7.225296,9.625936,5.461347,6.44875
22.01667,13.60384,6.107284,7.127205,9.606781,5.379181,6.372885
22.02,13.4929,6.033797,7.030412,9.582026,5.29792,6.294018
22.02333,13.38485,5.960405,6.93672,9.549772,5.218959,6.213553
22.02667,13.2819,5.888517,6.843825,9.513417,5.143298,6.129892
22.03,13.18376,5.818131,6.750534,9.471563,5.071932,6.045227
22.03333,13.09041,5.748241,6.658139,9.424607,5.00327,5.959661
22.03667,12.99926,5.681754,6.567346,9.373453,4.935509,5.872494
22.04,12.91091,5.616465,6.479254,9.319098,4.870544,5.785533
22.04333,12.82397,5.553678,6.394461,9.260943,4.807384,5.696966
22.04667,12.73602,5.491986,6.310169,9.196688,4.747019,5.607601
22.05,12.64997,5.4333,6.227276,9.127435,4.688959,5.517336
22.05333,12.56703,5.375713,6.144483,9.054079,4.633897,5.428071
22.05667,12.48658,5.318022,6.062589,8.977126,4.582932,5.340007
22.06,12.40683,5.261835,5.981894,8.89957,4.53627,5.251844
22.06333,12.32758,5.209146,5.904101,8.818616,4.490908,5.165477
22.06667,12.24964,5.158158,5.828911,8.735762,4.446447,5.078413
22.07,12.17069,5.108367,5.756115,8.649207,4.405183,4.98985
22.07333,12.08984,5.059379,5.684625,8.557953,4.366219,4.900485
22.07667,12.009,5.011393,5.614832,8.463097,4.331158,4.812318
22.08,11.92785,4.964902,5.545539,8.366139,4.296897,4.724353
22.08333,11.8468,4.919514,5.477745,8.268187,4.264433,4.638491
22.08667,11.76466,4.875828,5.411953,8.16973,4.23287,4.553223
22.09,11.68141,4.836638,5.347558,8.070679,4.202008,4.468059
22.09333,11.59456,4.79785,5.284864,7.970021,4.171345,4.382894
22.09667,11.50421,4.760961,5.224673,7.868769,4.141384,4.29673
22.1,11.41227,4.725671,5.165779,7.765711,4.11352,4.209764
22.10333,11.32052,4.690784,5.105885,7.660259,4.089659,4.124001
22.10667,11.22888,4.659095,5.047894,7.554703,4.067796,4.040435
22.11,11.13603,4.628909,4.991201,7.451349,4.047333,3.957273
22.11333,11.04168,4.600718,4.937708,7.348696,4.026871,3.874408
22.11667,10.94313,4.575429,4.887214,7.24594,4.007808,3.79244
22.12,10.84208,4.550843,4.839222,7.142784,3.989745,3.709778
22.12333,10.74034,4.527454,4.791127,7.04073,3.973581,3.627314
22.12667,10.63929,4.504367,4.744436,6.937574,3.959722,3.547349
22.13,10.53734,4.481176,4.698641,6.836321,3.948258,3.469184
22.13333,10.4341,4.46039,4.65245,6.737865,3.936996,3.39332
22.13667,10.33065,4.4403,4.609256,6.642411,3.926032,3.319454
22.14,10.2267,4.421013,4.569764,6.546258,3.916071,3.24689
22.14333,10.12065,4.403422,4.531072,6.453303,3.905408,3.175023
22.14667,10.01281,4.386134,4.492777,6.361148,3.895943,3.103458
22.15,9.904061,4.368845,4.456183,6.267391,3.887081,3.033194
22.15333,9.795416,4.351258,4.420593,6.175939,3.877818,2.965328
22.15667,9.688769,4.333469,4.385899,6.085981,3.868056,2.899165
22.16,9.58062,4.31808,4.351804,5.998526,3.859594,2.834199
22.16333,9.472173,4.30509,4.319112,5.913673,3.849633,2.770935
22.16667,9.361628,4.292704,4.289217,5.830918,3.837368,2.708071
22.17,9.250281,4.280915,4.260825,5.749265,3.822609,2.645706
22.17333,9.138832,4.268727,4.232533,5.66791,3.807944,2.58174
22.17667,9.029286,4.255538,4.20604,5.587054,3.794882,2.520875
22.18,8.922838,4.242648,4.178747,5.508999,3.782018,2.463611
22.18333,8.818892,4.229361,4.152952,5.434445,3.767258,2.409147
22.18667,8.716846,4.218671,4.131461,5.36289,3.750595,2.356083
22.19,8.615295,4.208783,4.113666,5.293036,3.731731,2.303519
22.19333,8.51555,4.199295,4.096375,5.225879,3.711871,2.251054
22.19667,8.418402,4.190207,4.080083,5.160225,3.692408,2.198989
22.2,8.326457,4.180319,4.066587,5.095071,3.673143,2.149225
22.20333,8.240707,4.169729,4.051394,5.034316,3.652382,2.10146
22.20667,8.160062,4.159142,4.037204,4.97856,3.630119,2.056494
22.21,8.084013,4.147854,4.027111,4.925106,3.607757,2.012128
22.21333,8.013167,4.139266,4.020719,4.875852,3.582392,1.969066
22.21667,7.946022,4.133475,4.015623,4.829599,3.555433,1.9261
22.22,7.884675,4.128187,4.011931,4.783843,3.527669,1.884033
22.22333,7.829226,4.123101,4.011237,4.74139,3.498806,1.842372
22.22667,7.78218,4.117013,4.012444,4.701432,3.468242,1.801507
22.23,7.742233,4.110721,4.01545,4.663778,3.437079,1.76274
22.23333,7.709386,4.106734,4.021459,4.630126,3.404318,1.726377
22.23667,7.68424,4.105448,4.030966,4.599369,3.368955,1.690712
22.24,7.66569,4.106058,4.043372,4.570114,3.331094,1.657946
22.24333,7.653945,4.110169,4.05828,4.543458,3.290932,1.623982
22.24667,7.649598,4.113281,4.077187,4.516504,3.249767,1.588916
22.25,7.65455,4.117991,4.097192,4.490352,3.208807,1.555853
22.25333,7.669005,4.123206,4.117701,4.466594,3.167543,1.525887
22.25667,7.693756,4.130414,4.141306,4.445839,3.125779,1.498522
22.26,7.729111,4.139928,4.170715,4.427087,3.082817,1.47186
22.26333,7.775163,4.15144,4.203823,4.411032,3.038357,1.445792
22.26667,7.829417,4.16555,4.24083,4.396575,2.993995,1.420728
22.27,7.892066,4.18286,4.282136,4.381523,2.950529,1.395565
22.27333,7.967319,4.200274,4.325743,4.367066,2.906869,1.370799
22.27667,8.054772,4.218686,4.371551,4.354212,2.862107,1.348935
22.28,8.154226,4.237698,4.420158,4.343757,2.818142,1.328368
22.28333,8.26588,4.259807,4.474064,4.335003,2.772781,1.308504
22.28667,8.388134,4.286918,4.532369,4.327549,2.726218,1.28764
22.29,8.522084,4.317629,4.593676,4.320692,2.678156,1.267374
22.29333,8.667337,4.353742,4.659686,4.315039,2.629392,1.247411
22.29667,8.824191,4.392754,4.728992,4.309486,2.581231,1.225745
22.3,8.993645,4.432465,4.8009,4.303631,2.534267,1.205282
22.30333,9.176297,4.474078,4.876206,4.297776,2.487105,1.186317
22.30667,9.372652,4.518687,4.957014,4.292818,2.439345,1.168352
22.31,9.582904,4.567899,5.04362,4.289165,2.389879,1.151387
22.31333,9.805355,4.623513,5.135826,4.28661,2.339818,1.135123
22.31667,10.04111,4.681923,5.233334,4.282055,2.288754,1.117059
22.32,10.28866,4.744136,5.335839,4.276201,2.236194,1.097794
22.32333,10.54901,4.810248,5.442647,4.270148,2.18513,1.078829
22.32667,10.82227,4.879557,5.554453,4.264492,2.133867,1.062363
22.33,11.10832,4.951871,5.67176,4.258835,2.082704,1.046699
22.33333,11.40938,5.030282,5.794567,4.25438,2.031743,1.031732
22.33667,11.72263,5.113994,5.924675,4.249426,1.978481,1.018269
22.34,12.04758,5.204406,6.06178,4.243373,1.925117,1.003603
22.34333,12.38453,5.300417,6.204588,4.236019,1.872553,0.9891403
22.34667,12.73389,5.400728,6.354495,4.226964,1.821394,0.975875
22.35,13.09784,5.505639,6.509101,4.217309,1.770028,0.9626098
22.35333,13.47549,5.61525,6.671212,4.205954,1.719467,0.9512442
22.35667,13.86744,5.731761,6.841016,4.194099,1.670906,0.9401801
22.36,14.2737,5.855074,7.018126,4.180542,1.621543,0.9282157
22.36333,14.69275,5.987585,7.203433,4.166688,1.57128,0.915351
22.36667,15.1253,6.128198,7.39854,4.151434,1.521017,0.9009871
22.37,15.57306,6.27641,7.602146,4.13528,1.471753,0.8860205
22.37333,16.03571,6.432819,7.813554,4.116226,1.423592,0.8724577
22.37667,16.51506,6.595733,8.03356,4.094571,1.377731,0.8604933
22.38,17.01232,6.766642,8.264864,4.073514,1.332068,0.8499289
22.38333,17.52677,6.948656,8.508872,4.051859,1.287104,0.8400626
22.38667,18.05922,7.142266,8.765881,4.028907,1.244043,0.8299978
22.39,18.60827,7.348778,9.036588,4.004452,1.199479,0.8187315
22.39333,19.17603,7.567588,9.320695,3.977197,1.155819,0.8073698
22.39667,19.76478,7.798102,9.620401,3.948942,1.113753,0.7962027
22.4,20.37783,8.042013,9.933806,3.918887,1.074393,0.7854398
22.40333,21.01619,8.300324,10.26181,3.889832,1.037828,0.7755736
22.40667,21.68074,8.574734,10.60912,3.860978,1.001866,0.7674085
22.41,22.37399,8.868648,10.97653,3.833124,0.9669038,0.7587438
22.41333,23.09614,9.181258,11.36564,3.805666,0.9308428,0.7508802
22.41667,23.849,9.51417,11.77844,3.776912,0.8961779,0.7417158
22.42,24.63925,9.869283,12.21555,3.748257,0.8625164,0.7310522
22.42333,25.468,10.24699,12.68056,3.718206,0.8300526,0.7199842
22.42667,26.34146,10.64851,13.17386,3.687948,0.8000913,0.7106214
22.43,27.26141,11.07642,13.69837,3.658095,0.7719305,0.7021551
22.43333,28.23076,11.53413,14.25788,3.627941,0.7440673,0.6933911
22.43667,29.25301,12.02344,14.85488,3.599583,0.7159027,0.6843259
22.44,30.33477,12.54625,15.49249,3.572431,0.6882417,0.6738607
22.44333,31.48102,13.10586,16.1728,3.542277,0.6608781,0.6620984
22.44667,32.69798,13.70487,16.89811,3.508823,0.6348155,0.6507329
22.45,33.99253,14.34368,17.67331,3.475365,0.610252,0.6406682
22.45333,35.37388,15.028,18.50302,3.443311,0.58689,0.6329038
22.45667,36.84793,15.76071,19.39252,3.412958,0.5649282,0.6252385
22.46,38.42089,16.54792,20.34623,3.384204,0.544866,0.6171727
22.46333,40.09994,17.39133,21.36954,3.354847,0.5247046,0.6088094
22.46667,41.89299,18.29294,22.46715,3.325093,0.5044402,0.5994427
22.47,43.81374,19.25855,23.64175,3.29484,0.486377,0.5898778
22.47333,45.8732,20.29087,24.89816,3.265082,0.4705148,0.580515
22.47667,48.08295,21.39518,26.24587,3.234928,0.4568537,0.5719494
22.48,50.4538,22.57839,27.68937,3.208874,0.4448901,0.5645855
22.48333,52.99876,23.8441,29.23718,3.18522,0.4342273,0.5589192
22.48667,55.72781,25.19681,30.89619,3.164465,0.4221646,0.5524555
22.49,58.65726,26.64472,32.6726,3.144908,0.4086027,0.5436916
22.49333,61.80191,28.19203,34.5777,3.128155,0.3961394,0.5342259
22.49667,65.18017,29.84405,36.61791,3.112599,0.383779,0.5258625
22.5,68.80952,31.60846,38.80062,3.098444,0.373616,0.5178959
22.50333,72.70767,33.49027,41.13792,3.087691,0.3639527,0.5106311
22.50667,76.89243,35.49778,43.64083,3.080135,0.3552888,0.5042667
22.51,81.38418,37.63889,46.31934,3.078282,0.3448282,0.498402
22.51333,86.20454,39.9195,49.18204,3.080427,0.3341655,0.4899357
22.51667,91.37389,42.34671,52.24025,3.083773,0.3250019,0.4803745
22.52,96.91594,44.92913,55.50486,3.088119,0.3180394,0.4707065
22.52333,102.8563,47.67244,58.98716,3.096764,0.3117788,0.4627437
22.52667,109.2207,50.58705,62.70017,3.111306,0.3063155,0.4559787
22.53,116.0361,53.68276,66.65558,3.129953,0.3019546,0.4506137
22.53333,123.3321,56.96997,70.86709,3.152797,0.2979904,0.4455501
22.53667,131.1358,60.45628,75.34669,3.180042,0.2929277,0.4401851
22.54,139.4767,64.1512,80.1073,3.212189,0.2877657,0.4349193
22.54333,148.3859,68.06041,85.1593,3.247835,0.2832026,0.4297565
22.54667,157.8952,72.19452,90.51841,3.28538,0.2815387,0.4241893
22.55,168.0365,76.56203,96.19732,3.328925,0.2811795,0.419427
22.55333,178.8429,81.17284,102.2099,3.377468,0.2820142,0.4177623
22.55667,190.346,86.03405,108.5717,3.434114,0.282353,0.417097
22.56,202.5783,91.15617,115.2964,3.496859,0.2826919,0.4141314
22.56333,215.5725,96.54738,122.3985,3.566005,0.2828285,0.4102656
22.56667,229.3632,102.2147,129.8945,3.641151,0.2815652,0.4061022
22.57,243.9873,108.1663,137.7976,3.721497,0.2803018,0.4013361
22.57333,259.4792,114.408,146.1224,3.810541,0.2788401,0.3970736
22.57667,275.8741,120.948,154.8855,3.906985,0.2793773,0.394707
22.58,293.2077,127.7954,164.0985,4.012031,0.2786137,0.3934427
22.58333,311.5157,134.9558,173.7755,4.125576,0.2763509,0.3916788
22.58667,330.8294,142.4357,183.9286,4.249421,0.2738897,0.3877138
22.59,351.1823,150.2422,194.569,4.379667,0.2715277,0.3833483
22.59333,372.6104,158.3799,205.7098,4.518012,0.2698638,0.3792841
22.59667,395.1505,166.8559,217.36,4.667759,0.269001,0.3750177
22.6,418.8365,175.675,229.5278,4.828202,0.2702401,0.371953
22.60333,443.7021,184.8434,242.2229,4.99975,0.2718759,0.3704904
22.60667,469.7793,194.3669,255.4548,5.182894,0.2738131,0.3684252
22.61,497.0959,204.2503,269.2304,5.377838,0.2751514,0.3663599
22.61333,525.673,214.492,283.5554,5.585186,0.2751889,0.363894
22.61667,555.532,225.0927,298.4355,5.805329,0.2755277,0.3615312
22.62,586.6935,236.0513,313.8732,6.036776,0.2771635,0.3576654
22.62333,619.1729,247.3664,329.8703,6.282321,0.2796004,0.3555009
22.62667,652.9846,259.0349,346.4286,6.545166,0.2817398,0.3569375
22.63,688.1388,271.0532,363.5481,6.825009,0.2848786,0.358172
22.63333,724.6411,283.4173,381.2276,7.121557,0.2875139,0.3597077
22.63667,762.4917,296.1226,399.4656,7.437502,0.2891535,0.3599427
22.64,801.6895,309.1608,418.2569,7.772945,0.2892901,0.3604753
22.64333,842.2283,322.5217,437.5971,8.12859,0.2892284,0.3605119
22.64667,884.0969,336.1951,457.4845,8.504735,0.289964,0.360949
22.65,927.2821,350.1713,477.9081,8.905283,0.2899023,0.3630837
22.65333,971.7679,364.4369,498.8583,9.330527,0.2905386,0.3660195
22.65667,1017.531,378.9804,520.3223,9.786074,0.2914764,0.3682534
22.66,1064.538,393.7867,542.2841,10.27012,0.2911133,0.3715897
22.66333,1112.757,408.8403,564.7256,10.78166,0.2895524,0.3744225
22.66667,1162.155,424.1258,587.6262,11.32251,0.2878885,0.3755578
22.67,1212.696,439.6261,610.959,11.89565,0.2871249,0.3758957
22.67333,1264.335,455.3235,634.699,12.5039,0.2859645,0.377031
22.67667,1317.034,471.1997,658.8226,13.14944,0.2861012,0.3785668
22.68,1370.751,487.2396,683.2995,13.83169,0.28504,0.382502
22.68333,1425.429,503.4232,708.1001,14.55394,0.2823766,0.385537
22.68667,1481.004,519.7276,733.1928,15.31948,0.2785155,0.38927
22.69,1537.412,536.1311,758.5428,16.12543,0.2726516,0.3912064
22.69333,1594.577,552.6093,784.1161,16.97397,0.2664902,0.3927422
22.69667,1652.413,569.1343,809.8742,17.87002,0.2615266,0.3942779
22.7,1710.837,585.6796,835.7789,18.81516,0.2568644,0.3972099
22.70333,1769.762,602.2184,861.7902,19.81111,0.2515994,0.4013473
22.70667,1829.092,618.7253,887.869,20.85965,0.2459377,0.4042831
